id,lat1,lon1,lat2,lon2,lat_center,lon_center,score_prix,score_hopitaux,score_practicien,score_metro,score_parking,score_final
817,45.726757,4.910955,45.729757,4.915455000000001,45.728257,4.9132050000000005,0.6095288799091357,0,0.0,0.0,0.0,0.26819270716001975
819,45.726757,4.919955,45.729757,4.924455,45.728257,4.922205,0.532432955555435,0,0.0,0.0,0.0,0.2342705004443914
834,45.726757,4.987455000000001,45.729757,4.991955000000001,45.728257,4.989705000000001,0.3830749178586145,0,0.0,0.0,0.0,0.1685529638577904
835,45.726757,4.991955,45.729757,4.996455,45.728257,4.994205,0.2736356613807691,0,0.0,0.0,0.0,0.1203996910075384
836,45.726757,4.996455,45.729757,5.000955,45.728257,4.998705,0.333789879999721,0,0.0,0.0,0.0,0.14686754719987724
837,45.726757,5.000955,45.729757,5.005455,45.728257,5.003205,0.347299541880203,0,0.0,0.0,0.0,0.1528117984272893
838,45.726757,5.005455,45.729757,5.009955000000001,45.728257,5.0077050000000005,0.23766800053531992,0,0.0,0.0,0.0,0.10457392023554077
839,45.726757,5.009955000000001,45.729757,5.014455000000001,45.728257,5.012205000000001,0.462844003787429,0,0.0,0.0,0.0,0.20365136166646877
840,45.729757,4.744455,45.732757,4.7489550000000005,45.731257,4.746705,0.44075059912343334,0,0.0,0.0,0.0,0.19393026361431065
841,45.729757,4.7489550000000005,45.732757,4.753455000000001,45.731257,4.751205000000001,0.504414350318506,0,0.0,0.0,0.0,0.22194231414014265
844,45.729757,4.762455,45.732757,4.766955,45.731257,4.764705,0.44861618932301917,0,0.0,0.0,0.0,0.19739112330212844
847,45.729757,4.775955000000001,45.732757,4.780455000000001,45.731257,4.778205000000001,0.4085498568655882,0,0.0,0.0,0.0,0.1797619370208588
848,45.729757,4.780455,45.732757,4.784955,45.731257,4.782705,0.24914492571137642,0,0.0,0.0,0.0,0.10962376731300562
849,45.729757,4.784955,45.732757,4.789455,45.731257,4.787205,0.0,0,0.03474366258209849,0.0,0.0,0.004169239509851819
850,45.729757,4.789455,45.732757,4.793955,45.731257,4.791705,0.6011784945073282,0,0.0,0.0,0.0,0.2645185375832244
851,45.729757,4.793955,45.732757,4.798455000000001,45.731257,4.7962050000000005,0.4644004149449991,1,0.011764705882352941,0.0,0.0,0.425747947281682
852,45.729757,4.798455000000001,45.732757,4.802955000000001,45.731257,4.800705000000001,0.5083163246584919,0,0.0,0.0,0.0,0.2236591828497364
853,45.729757,4.802955000000001,45.732757,4.807455000000001,45.731257,4.805205000000001,0.35326086956521735,0,0.06648115355426258,0.0,0.0,0.16341252103520712
854,45.729757,4.807455,45.732757,4.811955,45.731257,4.809705,0.26018220696388994,0,0.0,0.0,0.0,0.11448017106411157
858,45.729757,4.825455000000001,45.732757,4.829955000000001,45.731257,4.827705000000001,0.4518365206859438,0,0.027270441401696117,0.0,0.0,0.2020805220700188
859,45.729757,4.829955,45.732757,4.834455,45.731257,4.832205,0.45018773927448075,0,0.0,0.08333333333333333,0.0,0.21058260528077152
860,45.729757,4.834455,45.732757,4.838955,45.731257,4.836705,0.43130971260035017,0,0.006779661016949152,0.0,0.0,0.19058983286618797
861,45.729757,4.838955,45.732757,4.8434550000000005,45.731257,4.841205,0.0,0,0.011086474501108648,0.0,0.0,0.001330376940133038
863,45.729757,4.847955000000001,45.732757,4.852455000000001,45.731257,4.850205000000001,0.3087593303057,0,0.0,0.0,0.0,0.135854105334508
864,45.729757,4.852455,45.732757,4.856955,45.731257,4.854705,0.6678125838695628,0,0.0022172949002217295,0.0,0.0,0.2941036122906342
865,45.729757,4.856955,45.732757,4.861455,45.731257,4.859205,0.6654210629492245,0,0.0,0.0,0.0,0.2927852676976588
866,45.729757,4.861455,45.732757,4.8659550000000005,45.731257,4.863705,0.35326086956521735,0,0.026735315118944718,0.0,0.0,0.158643020422969
867,45.729757,4.8659550000000005,45.732757,4.870455000000001,45.731257,4.868205000000001,0.5316864243157444,0,0.0,0.0,0.0,0.23394202669892755
868,45.729757,4.870455000000001,45.732757,4.874955000000001,45.731257,4.872705000000001,0.5420843252900126,0,0.0,0.0,0.0,0.23851710312760555
869,45.729757,4.874955,45.732757,4.879455,45.731257,4.877205,0.6675435108812413,0,0.034429662478442966,0.0,0.0,0.2978507042851593
870,45.729757,4.879455,45.732757,4.883955,45.731257,4.881705,0.42855026188198364,0,0.0022172949002217295,0.0,0.0,0.1888281906160994
871,45.729757,4.883955,45.732757,4.888455,45.731257,4.886205,0.46202619340345213,0,0.022851180383461588,0.06666666666666667,0.0,0.2160336667435343
872,45.729757,4.888455,45.732757,4.892955000000001,45.731257,4.8907050000000005,0.3644657871905663,0,0.0,0.0,0.0,0.16036494636384918
873,45.729757,4.892955000000001,45.732757,4.897455000000001,45.731257,4.895205000000001,0.3966322341783261,0,0.0,0.0,0.0,0.17451818303846348
874,45.729757,4.897455,45.732757,4.901955,45.731257,4.899705,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
875,45.729757,4.901955,45.732757,4.906455,45.731257,4.904205,0.28679401261400916,0,0.0,0.0,0.0,0.12618936555016405
876,45.729757,4.906455,45.732757,4.910955,45.731257,4.908705,0.4980851548978613,0,0.0,0.0,0.0,0.219157468155059
877,45.729757,4.910955,45.732757,4.915455000000001,45.731257,4.9132050000000005,0.513729944416286,0,0.0,0.0,0.0,0.22604117554316588
878,45.729757,4.915455000000001,45.732757,4.919955000000001,45.731257,4.917705000000001,0.2641147341357341,0,0.0,0.0,0.012303290414878397,0.11707171334876451
894,45.729757,4.987455000000001,45.732757,4.991955000000001,45.731257,4.989705000000001,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
895,45.729757,4.991955,45.732757,4.996455,45.731257,4.994205,0.42836536856994095,0,0.0,0.0,0.0,0.18848076217077403
896,45.729757,4.996455,45.732757,5.000955,45.731257,4.998705,0.5510347395269576,0,0.0,0.0,0.0,0.2424552853918613
897,45.729757,5.000955,45.732757,5.005455,45.731257,5.003205,0.5362026587203317,0,0.0,0.0,0.0,0.23592916983694592
898,45.729757,5.005455,45.732757,5.009955000000001,45.731257,5.0077050000000005,0.32312478897628866,0,0.0,0.0,0.0,0.14217490714956701
899,45.729757,5.009955000000001,45.732757,5.014455000000001,45.731257,5.012205000000001,0.4375528373898804,0,0.0,0.0,0.0,0.19252324845154736
900,45.732757,4.744455,45.735757,4.7489550000000005,45.734257,4.746705,0.4544810013961721,0,0.0,0.0,0.0,0.19997164061431572
901,45.732757,4.7489550000000005,45.735757,4.753455000000001,45.734257,4.751205000000001,0.392234602421962,0,0.0,0.0,0.0,0.1725832250656633
903,45.732757,4.757955,45.735757,4.762455,45.734257,4.760205,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
906,45.732757,4.7714550000000004,45.735757,4.775955000000001,45.734257,4.7737050000000005,0.424278201367036,0,0.0,0.0,0.0,0.18668240860149585
907,45.732757,4.775955000000001,45.735757,4.780455000000001,45.734257,4.778205000000001,0.4247480314618746,0,0.008996955917170882,0.0,0.0,0.18796876855328534
908,45.732757,4.780455,45.735757,4.784955,45.734257,4.782705,0.32770303881948765,0,0.0,0.0,0.0,0.14418933708057458
909,45.732757,4.784955,45.735757,4.789455,45.734257,4.787205,0.3504971710156272,0,0.0,0.0,0.0,0.15421875524687598
910,45.732757,4.789455,45.735757,4.793955,45.734257,4.791705,0.43850156692521103,0,0.0,0.0,0.0,0.19294068944709283
911,45.732757,4.793955,45.735757,4.798455000000001,45.734257,4.7962050000000005,0.3823257355884959,0,0.0022172949002217295,0.0,0.0,0.16848939904696483
912,45.732757,4.798455000000001,45.735757,4.802955000000001,45.734257,4.800705000000001,0.6320901545460751,0,0.0,0.0,0.0,0.27811966800027305
913,45.732757,4.802955000000001,45.735757,4.807455000000001,45.734257,4.805205000000001,0.6253171202334106,0,0.10828092220014016,0.0,0.0,0.2881332435667175
914,45.732757,4.807455,45.735757,4.811955,45.734257,4.809705,0.4293056672502068,0,0.0,0.0,0.0,0.188894493590091
917,45.732757,4.8209550000000005,45.735757,4.825455000000001,45.734257,4.823205000000001,0.32024479828011354,0,0.0,0.0,0.0,0.14090771124324994
918,45.732757,4.825455000000001,45.735757,4.829955000000001,45.734257,4.827705000000001,0.6157094080627812,0,0.011086474501108648,0.0,0.012875536480686695,0.2731438040414048
919,45.732757,4.829955,45.735757,4.834455,45.734257,4.832205,0.22704356596253844,0,0.0,0.0,0.0,0.0998991690235169
920,45.732757,4.834455,45.735757,4.838955,45.734257,4.836705,0.7450889754935143,0,0.003389830508474576,0.0,0.0,0.32824592887816323
921,45.732757,4.838955,45.735757,4.8434550000000005,45.734257,4.841205,0.6324536998019279,0,0.0,0.0,0.0,0.27827962791284827
923,45.732757,4.847955000000001,45.735757,4.852455000000001,45.734257,4.850205000000001,0.4441066597658112,0,0.003389830508474576,0.0,0.0,0.19581370995797387
924,45.732757,4.852455,45.735757,4.856955,45.734257,4.854705,0.7679399935497695,0,0.0,0.0,0.0,0.3378935971618986
925,45.732757,4.856955,45.735757,4.861455,45.734257,4.859205,0.6665596865554189,0,0.003389830508474576,0.0,0.0,0.29369304174540123
926,45.732757,4.861455,45.735757,4.8659550000000005,45.734257,4.863705,0.6495259886972652,0,0.0,0.0,0.0,0.28579143502679666
927,45.732757,4.8659550000000005,45.735757,4.870455000000001,45.734257,4.868205000000001,0.4915659810991776,0,0.31276947525397303,0.0,0.03805436337625179,0.2564851741504525
928,45.732757,4.870455000000001,45.735757,4.874955000000001,45.734257,4.872705000000001,0.6513149743652895,0,0.6536713553915406,0.0,0.0,0.36501915136771224
929,45.732757,4.874955,45.735757,4.879455,45.734257,4.877205,0.2982603889787733,1,3.304729255448835,0.0,0.0,0.7478020818045203
930,45.732757,4.879455,45.735757,4.883955,45.734257,4.881705,0.5240999868243295,0,0.0,0.0,0.0,0.23060399420270497
931,45.732757,4.883955,45.735757,4.888455,45.734257,4.886205,0.46399972589177413,0,0.0,0.0,0.0,0.20415987939238062
932,45.732757,4.888455,45.735757,4.892955000000001,45.734257,4.8907050000000005,0.6711601745240349,0,0.0,0.0,0.01659513590844063,0.29647213630416613
933,45.732757,4.892955000000001,45.735757,4.897455000000001,45.734257,4.895205000000001,0.4343784671164384,0,0.0,0.0,0.0,0.1911265255312329
934,45.732757,4.897455,45.735757,4.901955,45.734257,4.899705,0.4527965383792354,0,0.0,0.0,0.0,0.19923047688686357
935,45.732757,4.901955,45.735757,4.906455,45.734257,4.904205,0.5972999459436003,0,0.0,0.0,0.0,0.26281197621518415
936,45.732757,4.906455,45.735757,4.910955,45.734257,4.908705,0.6103041239661892,0,0.0,0.0,0.0,0.26853381454512326
937,45.732757,4.910955,45.735757,4.915455000000001,45.734257,4.9132050000000005,0.6356133465725133,0,0.0,0.0,0.0,0.2796698724919059
938,45.732757,4.915455000000001,45.735757,4.919955000000001,45.734257,4.917705000000001,0.42207773445538993,0,0.0,0.0,0.0,0.18571420316037154
939,45.732757,4.919955,45.735757,4.924455,45.734257,4.922205,0.307288799152814,0,0.0,0.0,0.0,0.13520707162723813
949,45.732757,4.964955000000001,45.735757,4.969455000000001,45.734257,4.967205000000001,0.5950716014120457,0,0.0,0.0,0.0,0.2618315046213001
950,45.732757,4.969455,45.735757,4.973955,45.734257,4.971705,0.47260326643188805,0,0.0,0.0,0.0,0.20794543723003073
951,45.732757,4.973955,45.735757,4.978455,45.734257,4.976205,0.3209654909626379,0,0.0,0.0,0.0,0.14122481602356066
953,45.732757,4.9829550000000005,45.735757,4.987455000000001,45.734257,4.9852050000000006,0.29635691776459444,0,0.0,0.0,0.0,0.13039704381642156
954,45.732757,4.987455000000001,45.735757,4.991955000000001,45.734257,4.989705000000001,0.4762681318084547,0,0.0,0.0,0.0,0.20955797799572007
955,45.732757,4.991955,45.735757,4.996455,45.734257,4.994205,0.6136664291659998,0,0.0,0.0,0.0,0.2700132288330399
956,45.732757,4.996455,45.735757,5.000955,45.734257,4.998705,0.5342218143841627,0,0.0,0.0,0.0,0.2350575983290316
957,45.732757,5.000955,45.735757,5.005455,45.734257,5.003205,0.5238251910152881,0,0.0,0.0,0.0,0.2304830840467268
958,45.732757,5.005455,45.735757,5.009955000000001,45.734257,5.0077050000000005,0.48465310960939983,0,0.0,0.0,0.0,0.21324736822813592
959,45.732757,5.009955000000001,45.735757,5.014455000000001,45.734257,5.012205000000001,0.44807640676574156,0,0.0,0.0,0.0,0.19715361897692626
960,45.735757,4.744455,45.738757,4.7489550000000005,45.737257,4.746705,0.49603598128270493,0,0.0,0.0,0.0,0.21825583176439017
961,45.735757,4.7489550000000005,45.738757,4.753455000000001,45.737257,4.751205000000001,0.33631853966634295,0,0.0,0.0,0.0,0.1479801574531909
962,45.735757,4.753455000000001,45.738757,4.757955000000001,45.737257,4.755705000000001,0.31905535786069483,0,0.0,0.0,0.0,0.14038435745870573
963,45.735757,4.757955,45.738757,4.762455,45.737257,4.760205,0.5230220837264227,0,0.0,0.0,0.0,0.23012971683962596
964,45.735757,4.762455,45.738757,4.766955,45.737257,4.764705,0.58550687581575,0,0.0,0.0,0.0,0.25762302535893
965,45.735757,4.766955,45.738757,4.7714550000000004,45.737257,4.769205,0.4764641558604023,0,0.0,0.0,0.0,0.209644228578577
966,45.735757,4.7714550000000004,45.738757,4.775955000000001,45.737257,4.7737050000000005,0.5083776976769347,0,0.0,0.0,0.0,0.2236861869778513
967,45.735757,4.775955000000001,45.738757,4.780455000000001,45.737257,4.778205000000001,0.3392688654501007,0,0.0,0.0,0.0,0.14927830079804433
968,45.735757,4.780455,45.738757,4.784955,45.737257,4.782705,0.3532608857831117,0,0.0,0.0,0.0,0.15543478974456915
969,45.735757,4.784955,45.738757,4.789455,45.737257,4.787205,0.3482575947856814,1,0.0,0.0,0.0,0.3732333417056998
970,45.735757,4.789455,45.738757,4.793955,45.737257,4.791705,0.5554296653892201,0,0.0,0.0,0.0,0.24438905277125683
971,45.735757,4.793955,45.738757,4.798455000000001,45.737257,4.7962050000000005,0.49094110621643583,0,0.0022172949002217295,0.0,0.0,0.2162801621232584
972,45.735757,4.798455000000001,45.738757,4.802955000000001,45.737257,4.800705000000001,0.6053048091891294,0,0.0,0.0,0.0,0.26633411604321694
973,45.735757,4.802955000000001,45.738757,4.807455000000001,45.737257,4.805205000000001,0.48829410094193204,0,0.03369286081150488,0.0,0.0,0.2188925477118307
974,45.735757,4.807455,45.738757,4.811955,45.737257,4.809705,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
976,45.735757,4.816455,45.738757,4.8209550000000005,45.737257,4.8187050000000005,0.0,0,0.006779661016949152,0.0,0.0,0.0008135593220338983
978,45.735757,4.825455000000001,45.738757,4.829955000000001,45.737257,4.827705000000001,0.6892011834676223,0,0.0,0.0,0.0,0.3032485207257538
979,45.735757,4.829955,45.738757,4.834455,45.737257,4.832205,0.38299707445671666,0,0.0,0.0,0.0,0.16851871276095534
980,45.735757,4.834455,45.738757,4.838955,45.737257,4.836705,0.3804889591402414,0,0.08933821006479069,0.08333333333333333,0.0,0.19063572722948108
981,45.735757,4.838955,45.738757,4.8434550000000005,45.737257,4.841205,0.6793897452075464,0,0.0066518847006651885,0.0,0.0,0.2997297140554002
983,45.735757,4.847955000000001,45.738757,4.852455000000001,45.737257,4.850205000000001,0.6254767317426649,0,0.0266900790166813,0.0,0.0,0.2784125714487743
984,45.735757,4.852455,45.738757,4.856955,45.737257,4.854705,0.6845602090674427,0,0.01841659058301813,0.0,0.0,0.303416482859637
986,45.735757,4.861455,45.738757,4.8659550000000005,45.737257,4.863705,0.5621235714166286,0,0.024868203486243936,0.0,0.010014306151645207,0.25101955727228104
987,45.735757,4.8659550000000005,45.738757,4.870455000000001,45.737257,4.868205000000001,0.7050734485014335,0,0.007824420308918036,0.0,0.0,0.3111712477777009
988,45.735757,4.870455000000001,45.738757,4.874955000000001,45.737257,4.872705000000001,0.47495564426776815,1,0.05938375350140056,0.0,0.0,0.436106533897986
989,45.735757,4.874955,45.738757,4.879455,45.737257,4.877205,0.5494217115958824,0,0.1,0.0,0.0,0.2537455531021882
990,45.735757,4.879455,45.738757,4.883955,45.737257,4.881705,0.3318922295853017,0,0.5,0.0,0.007439198855507869,0.20655332493741832
991,45.735757,4.883955,45.738757,4.888455,45.737257,4.886205,0.31917807216705607,0,0.0,0.0,0.0,0.14043835175350466
992,45.735757,4.888455,45.738757,4.892955000000001,45.737257,4.8907050000000005,0.3452719874745192,0,0.0,0.0,0.0,0.15191967448878846
993,45.735757,4.892955000000001,45.738757,4.897455000000001,45.737257,4.895205000000001,0.626826972033524,0,0.0,0.0,0.0,0.27580386769475057
994,45.735757,4.897455,45.738757,4.901955,45.737257,4.899705,0.3532608613087673,0,0.0,0.0,0.0,0.15543477897585764
995,45.735757,4.901955,45.738757,4.906455,45.737257,4.904205,0.3358207575731422,0,0.0,0.0,0.0,0.14776113333218258
996,45.735757,4.906455,45.738757,4.910955,45.737257,4.908705,0.4290903710686354,0,0.0,0.0,0.0,0.18879976327019957
997,45.735757,4.910955,45.738757,4.915455000000001,45.737257,4.9132050000000005,0.5317880791378737,0,0.0,0.0,0.0,0.23398675482066444
998,45.735757,4.915455000000001,45.738757,4.919955000000001,45.737257,4.917705000000001,0.31991980712279766,0,0.0,0.0,0.0,0.14076471513403097
999,45.735757,4.919955,45.738757,4.924455,45.737257,4.922205,0.4257320327419545,0,0.0,0.0,0.0,0.18732209440645994
1007,45.735757,4.955955,45.738757,4.9604550000000005,45.737257,4.958205,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
1008,45.735757,4.9604550000000005,45.738757,4.964955000000001,45.737257,4.962705000000001,0.3431491467233045,0,0.0,0.0,0.0,0.15098562455825398
1009,45.735757,4.964955000000001,45.738757,4.969455000000001,45.737257,4.967205000000001,0.61966688954005,0,0.0,0.0,0.0,0.272653431397622
1010,45.735757,4.969455,45.738757,4.973955,45.737257,4.971705,0.34360614634864717,0,0.0,0.0,0.0,0.15118670439340476
1011,45.735757,4.973955,45.738757,4.978455,45.737257,4.976205,0.3100317911851589,0,0.0,0.0,0.0,0.13641398812146993
1012,45.735757,4.978455,45.738757,4.9829550000000005,45.737257,4.980705,0.41423188845249453,0,0.0,0.0,0.0,0.1822620309190976
1018,45.735757,5.005455,45.738757,5.009955000000001,45.737257,5.0077050000000005,0.3070613670949614,0,0.0,0.0,0.0,0.135107001521783
1019,45.735757,5.009955000000001,45.738757,5.014455000000001,45.737257,5.012205000000001,0.30011857051751023,0,0.0,0.0,0.0,0.1320521710277045
1020,45.738757,4.744455,45.741757,4.7489550000000005,45.740257,4.746705,0.2955892317664962,0,0.0,0.0,0.0,0.13005926197725834
1022,45.738757,4.753455000000001,45.741757,4.757955000000001,45.740257,4.755705000000001,0.41101407421682007,0,0.0,0.0,0.0,0.18084619265540083
1023,45.738757,4.757955,45.741757,4.762455,45.740257,4.760205,0.471550316197156,0,0.0,0.0,0.0,0.20748213912674862
1025,45.738757,4.766955,45.741757,4.7714550000000004,45.740257,4.769205,0.4407796096006906,0,0.0,0.0,0.0,0.19394302822430387
1026,45.738757,4.7714550000000004,45.741757,4.775955000000001,45.740257,4.7737050000000005,0.5191161816695521,1,0.0,0.0,0.002861230329041488,0.44861140605763583
1027,45.738757,4.775955000000001,45.741757,4.780455000000001,45.740257,4.778205000000001,0.3869714027030678,0,0.0,0.0,0.0,0.17026741718934982
1028,45.738757,4.780455,45.741757,4.784955,45.740257,4.782705,0.43592250441050806,0,0.0,0.0,0.0,0.19180590194062355
1029,45.738757,4.784955,45.741757,4.789455,45.740257,4.787205,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
1030,45.738757,4.789455,45.741757,4.793955,45.740257,4.791705,0.49287674434311723,0,0.1380468316216405,0.0,0.0,0.23343138730556842
1031,45.738757,4.793955,45.741757,4.798455000000001,45.740257,4.7962050000000005,0.3490248468890316,0,0.042932314168605296,0.0,0.0,0.15872281033140656
1032,45.738757,4.798455000000001,45.741757,4.802955000000001,45.740257,4.800705000000001,0.524035693537389,0,0.003389830508474576,0.0,0.0,0.23098248481746808
1033,45.738757,4.802955000000001,45.741757,4.807455000000001,45.740257,4.805205000000001,0.4405230516879628,0,0.0,0.0,0.0,0.19383014274270363
1036,45.738757,4.816455,45.741757,4.8209550000000005,45.740257,4.8187050000000005,0.37106632406231155,0,0.17378497790868924,0.0,0.0,0.18412337993645977
1037,45.738757,4.8209550000000005,45.741757,4.825455000000001,45.740257,4.823205000000001,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
1038,45.738757,4.825455000000001,45.741757,4.829955000000001,45.740257,4.827705000000001,0.5807706558184,0,0.023529411764705882,0.0,0.0,0.2583626179718607
1040,45.738757,4.834455,45.741757,4.838955,45.740257,4.836705,0.0,0,0.09938241143258227,0.0,0.0,0.011925889371909873
1041,45.738757,4.838955,45.741757,4.8434550000000005,45.740257,4.841205,0.41621366052897074,0,0.05835777126099707,0.0,0.0,0.1901369431840668
1043,45.738757,4.847955000000001,45.741757,4.852455000000001,45.740257,4.850205000000001,0.6008445520656365,0,0.0,0.0,0.0,0.26437160290888007
1044,45.738757,4.852455,45.741757,4.856955,45.740257,4.854705,0.6675569721498327,0,0.0,0.0,0.0,0.2937250677459264
1045,45.738757,4.856955,45.741757,4.861455,45.740257,4.859205,0.485927736709653,0,0.0,0.0,0.0,0.21380820415224733
1046,45.738757,4.861455,45.741757,4.8659550000000005,45.740257,4.863705,0.7220172174127709,0,0.0,0.0,0.0,0.3176875756616192
1047,45.738757,4.8659550000000005,45.741757,4.870455000000001,45.740257,4.868205000000001,0.6014155484651778,0,0.0,0.0,0.0,0.2646228413246782
1048,45.738757,4.870455000000001,45.741757,4.874955000000001,45.740257,4.872705000000001,0.5184749145132395,0,0.005607125408696305,0.0,0.0,0.2288018174348689
1049,45.738757,4.874955,45.741757,4.879455,45.740257,4.877205,0.4931736956433949,1,0.0022172949002217295,0.0,0.0,0.43726250147112034
1050,45.738757,4.879455,45.741757,4.883955,45.740257,4.881705,0.49336463104787864,1,2.7764501887967095,0.0,0.0,0.7702544603166718
1051,45.738757,4.883955,45.741757,4.888455,45.740257,4.886205,0.44431912363339265,0,0.8529337237317343,0.06666666666666667,0.0,0.30785246124650084
1052,45.738757,4.888455,45.741757,4.892955000000001,45.740257,4.8907050000000005,0.35326086956521735,1,0.06014562086978481,0.0,0.0,0.3826522571130698
1056,45.738757,4.906455,45.741757,4.910955,45.740257,4.908705,0.4467209135494227,0,0.0,0.0,0.0,0.19655720196174598
1057,45.738757,4.910955,45.741757,4.915455000000001,45.740257,4.9132050000000005,0.5189271269692202,0,0.0,0.0,0.0,0.22832793586645686
1058,45.738757,4.915455000000001,45.741757,4.919955000000001,45.740257,4.917705000000001,0.46224339507070444,0,0.0,0.0,0.0,0.20338709383110995
1059,45.738757,4.919955,45.741757,4.924455,45.740257,4.922205,0.3784566146878448,0,0.0,0.0,0.0,0.1665209104626517
1060,45.738757,4.924455,45.741757,4.928955,45.740257,4.926705,0.6007665627957343,0,0.0,0.0,0.0,0.2643372876301231
1061,45.738757,4.928955,45.741757,4.933455,45.740257,4.931205,0.45488634364862734,0,0.0,0.0,0.0,0.20014999120539603
1065,45.738757,4.946955,45.741757,4.951455,45.740257,4.949205,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
1067,45.738757,4.955955,45.741757,4.9604550000000005,45.740257,4.958205,0.42093906733142783,0,0.0,0.0,0.0,0.18521318962582825
1068,45.738757,4.9604550000000005,45.741757,4.964955000000001,45.740257,4.962705000000001,0.4831263771809772,0,0.0,0.0,0.0,0.21257560595962996
1069,45.738757,4.964955000000001,45.741757,4.969455000000001,45.740257,4.967205000000001,0.5147077573446707,0,0.0,0.0,0.0,0.2264714132316551
1070,45.738757,4.969455,45.741757,4.973955,45.740257,4.971705,0.46510440835228145,0,0.0,0.0,0.0,0.20464593967500386
1071,45.738757,4.973955,45.741757,4.978455,45.740257,4.976205,0.4316070800253028,0,0.0,0.0,0.0,0.18990711521113324
1072,45.738757,4.978455,45.741757,4.9829550000000005,45.740257,4.980705,0.28410026993592513,0,0.0,0.0,0.0,0.12500411877180706
1078,45.738757,5.005455,45.741757,5.009955000000001,45.740257,5.0077050000000005,0.3737763496683455,0,0.0,0.0,0.0,0.16446159385407202
1079,45.738757,5.009955000000001,45.741757,5.014455000000001,45.740257,5.012205000000001,0.4375017221792837,0,0.0,0.0,0.0,0.19250075775888484
1081,45.741757,4.7489550000000005,45.744757,4.753455000000001,45.743257,4.751205000000001,0.32820395464340746,0,0.0,0.0,0.0,0.14440974004309928
1084,45.741757,4.762455,45.744757,4.766955,45.743257,4.764705,0.3532608782502585,0,0.0,0.0,0.0,0.1554347864301137
1085,45.741757,4.766955,45.744757,4.7714550000000004,45.743257,4.769205,0.6167097954938299,0,0.0,0.0,0.0,0.27135231001728516
1086,45.741757,4.7714550000000004,45.744757,4.775955000000001,45.743257,4.7737050000000005,0.4235924369337275,0,0.0,0.0,0.0,0.18638067225084012
1087,45.741757,4.775955000000001,45.744757,4.780455000000001,45.743257,4.778205000000001,0.38943114898126996,0,0.0,0.0,0.0,0.1713497055517588
1088,45.741757,4.780455,45.744757,4.784955,45.743257,4.782705,0.5204765669389956,0,0.003389830508474576,0.0,0.0,0.22941646911417501
1089,45.741757,4.784955,45.744757,4.789455,45.743257,4.787205,0.48775139464576905,0,0.0,0.0,0.0,0.21461061364413836
1090,45.741757,4.789455,45.744757,4.793955,45.743257,4.791705,0.5276858250180649,0,0.0,0.0,0.0,0.2321817630079486
1091,45.741757,4.793955,45.744757,4.798455000000001,45.743257,4.7962050000000005,0.4007000572458795,0,0.0,0.0,0.0022889842632331904,0.1764682540866133
1093,45.741757,4.802955000000001,45.744757,4.807455000000001,45.743257,4.805205000000001,0.45416946364465866,0,0.011086474501108648,0.0,0.0,0.20116494094378287
1094,45.741757,4.807455,45.744757,4.811955,45.743257,4.809705,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
1096,45.741757,4.816455,45.744757,4.8209550000000005,45.743257,4.8187050000000005,0.3551325007604864,0,0.006779661016949152,0.0,0.010300429184549357,0.15779288969956637
1097,45.741757,4.8209550000000005,45.744757,4.825455000000001,45.743257,4.823205000000001,0.6038244421873904,0,0.016199295682796398,0.0,0.0,0.26762667004438734
1099,45.741757,4.829955,45.744757,4.834455,45.743257,4.832205,0.31226050626330754,0,0.0,0.0,0.0,0.13739462275585532
1100,45.741757,4.834455,45.744757,4.838955,45.743257,4.836705,0.6471262152136315,0,0.0,0.0,0.0,0.2847355346939978
1101,45.741757,4.838955,45.744757,4.8434550000000005,45.743257,4.841205,0.30697076679132473,0,0.011764705882352941,0.0,0.01859799713876967,0.1377807618937791
1102,45.741757,4.8434550000000005,45.744757,4.847955000000001,45.743257,4.845705000000001,0.6414798917208048,1,0.0,0.0,0.0,0.5022511523571541
1103,45.741757,4.847955000000001,45.744757,4.852455000000001,45.743257,4.850205000000001,0.7412973236726819,0,0.007824420308918036,0.0,0.0,0.32710975285305016
1104,45.741757,4.852455,45.744757,4.856955,45.743257,4.854705,0.35326086956521735,0,0.0,0.0,0.0,0.15543478260869562
1105,45.741757,4.856955,45.744757,4.861455,45.743257,4.859205,0.4411697723336772,0,0.0064516129032258064,0.0,0.0,0.19488889337520507
1106,45.741757,4.861455,45.744757,4.8659550000000005,45.743257,4.863705,0.6491456414673643,0,0.11782833318227137,0.0,0.0,0.29976348222751287
1107,45.741757,4.8659550000000005,45.744757,4.870455000000001,45.743257,4.868205000000001,0.6225335289496331,0,0.07827192432667902,0.0,0.0,0.28330738365704006
1108,45.741757,4.870455000000001,45.744757,4.874955000000001,45.743257,4.872705000000001,0.5567498584421011,0,0.21735377570892553,0.0,0.0,0.27105239079959553
