valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,surface_terrain,longitude,latitude,prix_du_m_carre
235000.00,69870,Poule-les-Écharmeaux,Maison,109.00,1280.00,4.4395350,46.1528270,2155.9633027522937
38500.00,69430,Chénelette,Maison,37.00,35.00,4.4832180,46.1530970,1040.5405405405406
179240.00,69430,Beaujeu,Maison,200.00,108.00,4.5910050,46.1531860,896.2
130000.00,69430,Beaujeu,Maison,139.00,754.00,4.5908840,46.1535130,935.2517985611511
253000.00,69220,Corcelles-en-Beaujolais,Maison,91.00,833.00,4.7212460,46.1535180,2780.21978021978
145600.00,69220,Corcelles-en-Beaujolais,Appartement,145.00,,4.7237350,46.1539550,1004.1379310344828
105000.00,69430,Beaujeu,Appartement,58.00,,4.5888610,46.1539860,1810.344827586207
196100.00,69430,Beaujeu,Maison,94.00,848.00,4.5901320,46.1542160,2086.1702127659573
186730.00,69220,Corcelles-en-Beaujolais,Maison,97.00,610.00,4.7251570,46.1546130,1925.0515463917525
190000.00,69220,Corcelles-en-Beaujolais,Maison,86.00,651.00,4.7194760,46.1546310,2209.3023255813955
100000.00,69870,Poule-les-Écharmeaux,Maison,85.00,377.00,4.4530510,46.1546690,1176.4705882352941
109300.00,69430,Beaujeu,Appartement,58.00,,4.5854810,46.1550270,1884.4827586206898
163650.00,69220,Corcelles-en-Beaujolais,Appartement,96.00,,4.7236400,46.1550850,1704.6875
174000.00,69220,Dracé,Maison,85.00,269.00,4.7761990,46.1552210,2047.0588235294117
150000.00,69220,Corcelles-en-Beaujolais,Maison,74.00,618.00,4.7183450,46.1553290,2027.027027027027
276770.00,69220,Corcelles-en-Beaujolais,Maison,93.00,223.00,4.7205280,46.1553480,2976.021505376344
285000.00,69220,Dracé,Maison,90.00,513.00,4.7634070,46.1557300,3166.6666666666665
39000.00,69430,Lantignié,Maison,34.00,300.00,4.6139580,46.1559610,1147.0588235294117
227000.00,69220,Corcelles-en-Beaujolais,Maison,115.00,419.00,4.7194810,46.1561960,1973.9130434782608
40000.00,69220,Dracé,Maison,150.00,228.00,4.7642550,46.1564900,266.6666666666667
370000.00,69430,Lantignié,Maison,128.00,1099.00,4.6208560,46.1577600,2890.625
133000.00,69430,Beaujeu,Maison,90.00,215.00,4.5836720,46.1581410,1477.7777777777778
135000.00,69430,Beaujeu,Maison,120.00,277.00,4.5793810,46.1593760,1125.0
239000.00,69910,Villié-Morgon,Maison,102.00,,4.6817750,46.1594630,2343.1372549019607
227850.00,69910,Villié-Morgon,Maison,102.00,223.00,4.6819170,46.1594680,2233.823529411765
60000.00,69430,Beaujeu,Maison,88.00,310.00,4.5749470,46.1606570,681.8181818181819
217500.00,69220,Corcelles-en-Beaujolais,Maison,140.00,643.00,4.7254550,46.1612500,1553.5714285714287
300000.00,69430,Régnié-Durette,Maison,153.00,486.00,4.6446740,46.1624240,1960.7843137254902
297000.00,69220,Corcelles-en-Beaujolais,Maison,91.00,1080.00,4.7091440,46.1626170,3263.736263736264
691900.00,69220,Corcelles-en-Beaujolais,Maison,198.00,950.00,4.7101910,46.1626560,3494.4444444444443
138000.00,69910,Villié-Morgon,Maison,200.00,236.00,4.6799290,46.1630000,690.0
300280.00,69870,Poule-les-Écharmeaux,Maison,218.00,759.00,4.4757850,46.1637930,1377.4311926605506
60000.00,69910,Villié-Morgon,Maison,100.00,275.00,4.6812410,46.1638060,600.0
477500.00,69910,Villié-Morgon,Maison,150.00,665.00,4.6825180,46.1638460,3183.3333333333335
270000.00,69910,Villié-Morgon,Maison,140.00,278.00,4.6807900,46.1641170,1928.5714285714287
331950.00,69910,Villié-Morgon,Maison,99.00,530.00,4.6727140,46.1646420,3353.030303030303
235030.00,69910,Villié-Morgon,Maison,94.00,500.00,4.6730950,46.1647540,2500.31914893617
210000.00,69870,Poule-les-Écharmeaux,Maison,190.00,1145.00,4.4395080,46.1647650,1105.2631578947369
91500.00,69430,Saint-Didier-sur-Beaujeu,Appartement,103.00,,4.5655600,46.1648640,888.3495145631068
148000.00,69910,Villié-Morgon,Maison,52.00,195.00,4.6797610,46.1649040,2846.153846153846
222200.00,69220,Lancié,Maison,89.00,64.00,4.7213490,46.1650160,2496.629213483146
170000.00,69870,Poule-les-Écharmeaux,Maison,118.00,694.00,4.4477500,46.1651080,1440.677966101695
297000.00,69910,Villié-Morgon,Maison,102.00,749.00,4.6782390,46.1651990,2911.764705882353
185000.00,69430,Saint-Didier-sur-Beaujeu,Maison,90.00,716.00,4.5585730,46.1652490,2055.5555555555557
299000.00,69430,Saint-Didier-sur-Beaujeu,Maison,118.00,585.00,4.5583160,46.1653180,2533.898305084746
220000.00,69220,Lancié,Maison,69.00,,4.7209200,46.1654570,3188.4057971014495
110000.00,69430,Saint-Didier-sur-Beaujeu,Appartement,84.00,202.00,4.5610960,46.1663560,1309.5238095238096
115000.00,69430,Saint-Didier-sur-Beaujeu,Maison,114.00,229.00,4.5613590,46.1663680,1008.7719298245614
177700.00,69430,Saint-Didier-sur-Beaujeu,Maison,289.00,746.00,4.5586700,46.1671990,614.878892733564
445960.00,69910,Villié-Morgon,Maison,190.00,3613.00,4.6638810,46.1674890,2347.157894736842
178000.00,69870,Poule-les-Écharmeaux,Maison,115.00,1280.00,4.4422940,46.1683060,1547.8260869565217
125130.00,69430,Chénelette,Maison,96.00,326.00,4.4882920,46.1695050,1303.4375
363000.00,69430,Beaujeu,Maison,173.00,261.00,4.5970390,46.1695700,2098.265895953757
144000.00,69430,Chénelette,Maison,90.00,300.00,4.4890570,46.1702580,1600.0
260000.00,69220,Lancié,Maison,99.00,750.00,4.7189630,46.1702740,2626.2626262626263
370000.00,69220,Lancié,Maison,165.00,324.00,4.7179290,46.1709360,2242.4242424242425
325000.00,69220,Lancié,Maison,89.00,420.00,4.7125440,46.1715810,3651.6853932584268
69000.00,69910,Villié-Morgon,Maison,115.00,162.00,4.6512640,46.1717480,600.0
30000.00,69910,Villié-Morgon,Maison,44.00,215.00,4.6484460,46.1731830,681.8181818181819
256000.00,69910,Villié-Morgon,Maison,60.00,392.00,4.6485400,46.1732920,4266.666666666667
135000.00,69430,Les Ardillats,Maison,93.00,,4.5578230,46.1733650,1451.6129032258063
278800.00,69220,Lancié,Maison,113.00,400.00,4.7122470,46.1734290,2467.2566371681414
80000.00,69220,Lancié,Maison,94.00,492.00,4.7138080,46.1735870,851.063829787234
101990.00,69220,Lancié,Maison,80.00,356.00,4.7133880,46.1741490,1274.875
331500.00,69220,Lancié,Maison,120.00,800.00,4.7175120,46.1743960,2762.5
994870.00,69220,Lancié,Maison,300.00,800.00,4.7163700,46.1746460,3316.233333333333
264000.00,69220,Lancié,Maison,145.00,452.00,4.7134530,46.1764100,1820.6896551724137
330000.00,69115,Chiroubles,Maison,80.00,336.00,4.6653460,46.1789490,4125.0
90000.00,69115,Chiroubles,Maison,92.00,162.00,4.6655540,46.1796850,978.2608695652174
253000.00,69430,Les Ardillats,Maison,119.00,1125.00,4.5485190,46.1802910,2126.0504201680674
298060.00,69115,Chiroubles,Maison,80.00,203.00,4.6642110,46.1805000,3725.75
1515924.00,69820,Fleurie,Maison,296.00,2451.00,4.6928560,46.1848240,5121.364864864865
428000.00,69115,Chiroubles,Maison,108.00,240.00,4.6666440,46.1857710,3962.962962962963
295100.00,69820,Fleurie,Maison,102.00,1001.00,4.6944720,46.1865960,2893.1372549019607
470390.00,69820,Fleurie,Maison,134.00,728.00,4.6922770,46.1867980,3510.373134328358
72000.00,69820,Fleurie,Maison,68.00,79.00,4.6900970,46.1877230,1058.8235294117646
175000.00,69820,Fleurie,Maison,126.00,417.00,4.7195940,46.1877320,1388.888888888889
120000.00,69820,Fleurie,Maison,111.00,808.00,4.7197770,46.1879570,1081.081081081081
315000.00,69820,Fleurie,Maison,67.00,1165.00,4.7198440,46.1883550,4701.492537313433
155000.00,69790,Propières,Maison,104.00,554.00,4.4373510,46.1885110,1490.3846153846155
388110.00,69820,Fleurie,Maison,116.00,783.00,4.7192780,46.1888870,3345.7758620689656
257000.00,69115,Chiroubles,Maison,105.00,544.00,4.6378350,46.1890940,2447.6190476190477
320000.00,69820,Fleurie,Maison,140.00,630.00,4.7197160,46.1894840,2285.714285714286
229000.00,69820,Fleurie,Maison,102.00,568.00,4.6943460,46.1910580,2245.098039215686
29000.00,69430,Les Ardillats,Maison,70.00,42140.00,4.5151050,46.1914020,414.2857142857143
105000.00,69820,Fleurie,Appartement,121.00,135.00,4.6965740,46.1916770,867.7685950413223
240000.00,69820,Fleurie,Appartement,92.00,471.00,4.6971640,46.1917340,2608.695652173913
188100.00,69430,Deux-Grosnes,Maison,95.00,500.00,4.6178480,46.1933370,1980.0
238060.00,69820,Fleurie,Maison,84.00,232.00,4.6967850,46.1935680,2834.0476190476193
287000.00,69430,Deux-Grosnes,Maison,107.00,1204.00,4.6069690,46.1939560,2682.2429906542056
163000.00,69820,Fleurie,Maison,76.00,217.00,4.7110590,46.1940340,2144.7368421052633
72000.00,69790,Propières,Maison,46.00,492.00,4.4345220,46.1942830,1565.2173913043478
80500.00,69790,Propières,Maison,46.00,382.00,4.4343730,46.1944620,1750.0
243300.00,69790,Azolette,Maison,89.00,901.00,4.4320750,46.1949340,2733.7078651685392
30000.00,69790,Azolette,Maison,80.00,411.00,4.4159940,46.1959750,375.0
140000.00,69790,Propières,Maison,76.00,1231.00,4.4357570,46.1973310,1842.1052631578948
26666.66,69430,Les Ardillats,Maison,70.00,1344.00,4.5122780,46.1979710,380.9522857142857
333250.00,69430,Deux-Grosnes,Maison,60.00,258.00,4.6063560,46.2048570,5554.166666666667
180000.00,69820,Vauxrenard,Maison,113.00,,4.6477560,46.2063440,1592.9203539823009
174000.00,69840,Chénas,Maison,101.00,354.00,4.7214510,46.2066480,1722.7722772277227
162000.00,69820,Vauxrenard,Maison,148.00,187.00,4.6626010,46.2088940,1094.5945945945946
372900.00,69820,Vauxrenard,Maison,120.00,450.00,4.6205170,46.2092330,3107.5
266000.00,69840,Chénas,Maison,97.00,417.00,4.7170740,46.2101810,2742.2680412371133
70000.00,69820,Vauxrenard,Maison,70.00,150.00,4.6447130,46.2104390,1000.0
240300.00,69820,Vauxrenard,Maison,210.00,835.00,4.6440790,46.2107490,1144.2857142857142
297080.00,69840,Chénas,Maison,110.00,1000.00,4.7207050,46.2127940,2700.7272727272725
1000650.00,69840,Chénas,Appartement,72.00,1977.00,4.7158770,46.2128540,13897.916666666666
143800.00,69840,Chénas,Maison,70.00,70.00,4.7055520,46.2135070,2054.285714285714
259000.00,69840,Chénas,Maison,85.00,699.00,4.7242760,46.2145810,3047.0588235294117
230000.00,69840,Chénas,Maison,119.00,120.00,4.7157700,46.2161140,1932.7731092436975
145000.00,69860,Deux-Grosnes,Maison,108.00,445.00,4.5191210,46.2169990,1342.5925925925926
203750.00,69860,Deux-Grosnes,Maison,122.00,500.00,4.5136150,46.2179510,1670.0819672131147
442000.00,69840,Émeringes,Maison,120.00,1000.00,4.6749250,46.2179780,3683.3333333333335
142000.00,69860,Deux-Grosnes,Maison,75.00,200.00,4.5146940,46.2183870,1893.3333333333333
555000.00,69860,Deux-Grosnes,Maison,190.00,6563.00,4.5178000,46.2185970,2921.0526315789475
96000.00,69860,Deux-Grosnes,Appartement,104.00,,4.5199000,46.2186400,923.0769230769231
170000.00,69860,Deux-Grosnes,Maison,98.00,560.00,4.5143440,46.2187450,1734.6938775510205
145000.00,69860,Deux-Grosnes,Maison,136.00,374.00,4.5205800,46.2196960,1066.1764705882354
180000.00,69860,Deux-Grosnes,Maison,140.00,1796.00,4.5883910,46.2203450,1285.7142857142858
95000.00,69840,Chénas,Maison,40.00,440.00,4.7163790,46.2236200,2375.0
269000.00,69840,Émeringes,Maison,110.00,500.00,4.6630210,46.2252710,2445.4545454545455
284400.00,69840,Chénas,Maison,101.00,1900.00,4.6965860,46.2288620,2815.841584158416
35000.00,69860,Deux-Grosnes,Maison,148.00,265.00,4.5943690,46.2304110,236.48648648648648
105000.00,69860,Deux-Grosnes,Appartement,64.00,220.00,4.5946890,46.2304380,1640.625
30000.00,69430,Deux-Grosnes,Maison,140.00,171.00,4.5948270,46.2306850,214.28571428571428
280000.00,69840,Jullié,Maison,160.00,719.00,4.6861880,46.2311440,1750.0
30000.00,69790,Saint-Igny-de-Vers,Maison,70.00,146.00,4.4217280,46.2313180,428.57142857142856
145700.00,69860,Deux-Grosnes,Maison,80.00,1364.00,4.4922560,46.2318450,1821.25
190000.00,69840,Juliénas,Maison,108.00,1020.00,4.6984570,46.2328180,1759.2592592592594
264570.00,69840,Juliénas,Maison,92.00,596.00,4.7168200,46.2331590,2875.7608695652175
317000.00,69840,Juliénas,Maison,137.00,597.00,4.7173240,46.2331640,2313.868613138686
315000.00,69840,Juliénas,Maison,118.00,843.00,4.7160480,46.2337150,2669.491525423729
214150.00,69840,Juliénas,Maison,84.00,618.00,4.7061990,46.2343360,2549.404761904762
266000.00,69840,Juliénas,Maison,180.00,311.00,4.7107560,46.2352070,1477.7777777777778
192000.00,69790,Saint-Igny-de-Vers,Maison,205.00,740.00,4.4441390,46.2361410,936.5853658536586
75500.00,69840,Juliénas,Maison,154.00,755.00,4.7204690,46.2400060,490.2597402597403
138750.00,69860,Deux-Grosnes,Maison,202.00,1115.00,4.5741570,46.2400700,686.8811881188119
75000.00,69840,Jullié,Maison,105.00,307.00,4.6783270,46.2402950,714.2857142857143
20000.00,69790,Saint-Clément-de-Vers,Maison,50.00,75.00,4.3981610,46.2403460,400.0
65000.00,69840,Juliénas,Appartement,80.00,,4.7178770,46.2409340,812.5
85000.00,69790,Saint-Igny-de-Vers,Maison,130.00,93.00,4.4360520,46.2412270,653.8461538461538
224000.00,69790,Saint-Igny-de-Vers,Maison,91.00,1212.00,4.4406660,46.2414180,2461.5384615384614
253000.00,69840,Juliénas,Maison,50.00,996.00,4.7146860,46.2417100,5060.0
200000.00,69790,Saint-Igny-de-Vers,Maison,148.00,4300.00,4.4736250,46.2418660,1351.3513513513512
291016.00,69790,Saint-Bonnet-des-Bruyères,Maison,118.00,1220.00,4.4746190,46.2422490,2466.237288135593
86000.00,69840,Jullié,Maison,102.00,71.00,4.6779720,46.2423250,843.1372549019608
60000.00,69790,Saint-Igny-de-Vers,Maison,99.00,350.00,4.4492550,46.2428340,606.060606060606
96000.00,69790,Saint-Igny-de-Vers,Maison,72.00,543.00,4.4484240,46.2441390,1333.3333333333333
224100.00,69840,Jullié,Maison,126.00,680.00,4.6753390,46.2452870,1778.5714285714287
283650.00,69840,Juliénas,Maison,160.00,185.00,4.6891920,46.2491330,1772.8125
195000.00,69860,Deux-Grosnes,Maison,111.00,578.00,4.5834720,46.2513250,1756.7567567567567
57000.00,69790,Saint-Bonnet-des-Bruyères,Maison,60.00,156.00,4.4758350,46.2538330,950.0
75000.00,69790,Saint-Igny-de-Vers,Maison,79.00,712.00,4.4322480,46.2546010,949.367088607595
45000.00,69860,Deux-Grosnes,Maison,87.00,103.00,4.5430570,46.2621950,517.2413793103449
150000.00,69860,Deux-Grosnes,Maison,60.00,144.00,4.5383890,46.2627140,2500.0
173000.00,69790,Saint-Bonnet-des-Bruyères,Maison,140.00,420.00,4.4712000,46.2705400,1235.7142857142858
250000.00,69790,Aigueperse,Maison,162.00,687.00,4.4132400,46.2717770,1543.20987654321
99000.00,69790,Saint-Bonnet-des-Bruyères,Maison,70.00,707.00,4.4735660,46.2739230,1414.2857142857142
87000.00,69860,Deux-Grosnes,Maison,105.00,690.00,4.5732050,46.2754340,828.5714285714286
98000.00,69860,Deux-Grosnes,Maison,102.00,93.00,4.5624190,46.2796340,960.7843137254902
134100.00,69790,Saint-Bonnet-des-Bruyères,Maison,70.00,3581.00,4.4649790,46.2892250,1915.7142857142858
270000.00,69840,Cenves,Maison,85.00,682.00,4.6952720,46.2908860,3176.470588235294
82000.00,69790,Aigueperse,Maison,57.00,5753.00,4.4169800,46.2924320,1438.5964912280701
276000.00,69840,Cenves,Maison,146.00,1000.00,4.6792060,46.3007900,1890.4109589041095
225000.00,69420,Condrieu,Maison,91.00,136.00,4.7582860,45.4573230,2472.5274725274726
219600.00,69420,Condrieu,Maison,69.00,133.00,4.7683420,45.4583480,3182.608695652174
140000.00,69420,Condrieu,Appartement,48.00,,4.7645750,45.4584460,2916.6666666666665
278200.00,69420,Condrieu,Maison,64.00,182.00,4.7700610,45.4584690,4346.875
282500.00,69420,Condrieu,Maison,66.00,318.00,4.7712630,45.4585780,4280.30303030303
271700.00,69420,Condrieu,Maison,125.00,108.00,4.7654900,45.4586520,2173.6
423000.00,69420,Condrieu,Maison,140.00,213.00,4.7648230,45.4586650,3021.4285714285716
545000.00,69420,Condrieu,Maison,160.00,195.00,4.7703800,45.4589250,3406.25
305000.00,69420,Condrieu,Maison,105.00,686.00,4.7612640,45.4602010,2904.7619047619046
193750.00,69420,Condrieu,Maison,67.00,418.00,4.7665270,45.4603520,2891.791044776119
91000.00,69420,Condrieu,Appartement,33.00,,4.7646330,45.4605850,2757.5757575757575
210160.00,69420,Condrieu,Appartement,81.00,,4.7655060,45.4610950,2594.567901234568
245000.00,69420,Condrieu,Maison,120.00,518.00,4.7657820,45.4611450,2041.6666666666667
260000.00,69420,Condrieu,Maison,78.00,500.00,4.7706520,45.4613490,3333.3333333333335
360000.00,69420,Condrieu,Appartement,83.00,600.00,4.7688950,45.4614350,4337.349397590361
383000.00,69420,Condrieu,Maison,66.00,273.00,4.7662700,45.4621560,5803.030303030303
173000.00,69420,Condrieu,Appartement,94.00,,4.7652890,45.4621720,1840.4255319148936
164000.00,69420,Condrieu,Appartement,55.00,185.00,4.7640480,45.4622260,2981.818181818182
260000.00,69420,Condrieu,Maison,122.00,358.00,4.7639910,45.4625070,2131.1475409836066
362000.00,69420,Condrieu,Appartement,55.00,96.00,4.7663910,45.4630790,6581.818181818182
280000.00,69420,Condrieu,Maison,65.00,82.00,4.7674910,45.4631230,4307.692307692308
62000.00,69420,Condrieu,Appartement,22.00,,4.7670210,45.4633010,2818.181818181818
215150.00,69420,Condrieu,Appartement,77.00,,4.7676130,45.4636710,2794.155844155844
186500.00,69420,Condrieu,Maison,80.00,57.00,4.7670800,45.4636880,2331.25
340000.00,69420,Condrieu,Appartement,40.00,543.00,4.7692290,45.4637820,8500.0
280000.00,69420,Condrieu,Appartement,80.00,902.00,4.7708070,45.4638160,3500.0
151870.00,69420,Condrieu,Maison,70.00,,4.7665440,45.4640470,2169.5714285714284
410000.00,69420,Condrieu,Maison,140.00,1013.00,4.7788920,45.4640540,2928.5714285714284
125000.00,69420,Condrieu,Maison,50.00,228.00,4.7670510,45.4641950,2500.0
200000.00,69420,Condrieu,Maison,81.00,69.00,4.7650360,45.4643570,2469.135802469136
136000.00,69420,Condrieu,Maison,50.00,38.00,4.7672140,45.4644960,2720.0
509530.00,69420,Condrieu,Maison,160.00,465.00,4.7655340,45.4646810,3184.5625
509530.00,69420,Condrieu,Appartement,27.00,79.00,4.7656710,45.4647190,18871.48148148148
95000.00,69420,Condrieu,Maison,44.00,115.00,4.7642500,45.4648210,2159.090909090909
360000.00,69420,Condrieu,Maison,108.00,47.00,4.7648110,45.4651700,3333.3333333333335
581500.00,69420,Condrieu,Maison,164.00,612.00,4.7700930,45.4653170,3545.731707317073
270000.00,69420,Condrieu,Maison,67.00,555.00,4.7740310,45.4680680,4029.8507462686566
280000.00,69420,Condrieu,Maison,140.00,877.00,4.7731750,45.4684560,2000.0
450000.00,69420,Condrieu,Maison,25.00,467.00,4.7693930,45.4696570,18000.0
450000.00,69420,Condrieu,Maison,164.00,1080.00,4.7687820,45.4699300,2743.9024390243903
350600.00,69420,Condrieu,Maison,96.00,432.00,4.7730600,45.4700230,3652.0833333333335
244000.00,69420,Condrieu,Maison,104.00,775.00,4.7644990,45.4727330,2346.153846153846
167710.00,69420,Condrieu,Maison,110.00,87.00,4.7671220,45.4729160,1524.6363636363637
413500.00,69420,Tupin-et-Semons,Maison,149.00,2200.00,4.7730730,45.4775970,2775.1677852348994
270300.00,69420,Tupin-et-Semons,Maison,97.00,436.00,4.7772960,45.4784870,2786.59793814433
690000.00,69420,Longes,Maison,85.00,1348.00,4.6825170,45.4801040,8117.64705882353
50000.00,69420,Condrieu,Maison,150.00,359.00,4.7525280,45.4836110,333.3333333333333
273400.00,69420,Tupin-et-Semons,Maison,143.00,700.00,4.7751170,45.4838810,1911.8881118881118
325000.00,69420,Longes,Appartement,40.00,4000.00,4.6962840,45.4849540,8125.0
120000.00,69420,Ampuis,Maison,116.00,49.00,4.8093460,45.4857510,1034.4827586206898
66000.00,69420,Ampuis,Maison,174.00,107.00,4.8089760,45.4862660,379.3103448275862
315400.00,69420,Ampuis,Maison,130.00,263.00,4.8086060,45.4867040,2426.153846153846
295000.00,69420,Ampuis,Maison,104.00,733.00,4.8109270,45.4868030,2836.5384615384614
627200.00,69420,Tupin-et-Semons,Maison,185.00,1776.00,4.7831640,45.4871420,3390.2702702702704
666900.00,69420,Tupin-et-Semons,Maison,200.00,715.00,4.7840530,45.4874040,3334.5
162500.00,69420,Ampuis,Maison,158.00,310.00,4.8142540,45.4878160,1028.4810126582279
489000.00,69420,Tupin-et-Semons,Maison,130.00,500.00,4.7828810,45.4883130,3761.5384615384614
289000.00,69420,Ampuis,Appartement,95.00,,4.8082880,45.4888490,3042.1052631578946
308750.00,69420,Ampuis,Maison,120.00,366.00,4.8137510,45.4888940,2572.9166666666665
140000.00,69420,Ampuis,Appartement,80.00,,4.8089960,45.4890060,1750.0
66000.00,69420,Ampuis,Appartement,110.00,66.00,4.8126400,45.4897400,600.0
183000.00,69420,Ampuis,Maison,100.00,82.00,4.8115250,45.4897550,1830.0
433000.00,69420,Ampuis,Maison,166.00,123.00,4.8158020,45.4898050,2608.4337349397592
138500.00,69420,Ampuis,Appartement,46.00,,4.8105520,45.4903970,3010.8695652173915
96500.00,69420,Ampuis,Appartement,66.00,,4.8117830,45.4906020,1462.121212121212
325000.00,69420,Ampuis,Appartement,96.00,128.00,4.8161870,45.4911160,3385.4166666666665
